cnpj_basico;nome_fantasia;situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;capital_social;uf;municipio
54810380;Empresa Comercial 2027;2;2016-01-31;5611201;160773.11551127266;RJ;Niterói
43812949;Empresa Comercial 2028;2;2016-02-01;4711302;71066.31700362767;MG;Rio de Janeiro
40315282;Empresa Comercial 2029;2;2016-02-02;5611201;173013.99518258913;SP;Duque de Caxias
42945953;Empresa Comercial 2030;2;2016-02-03;5611201;200975.88118460894;RJ;Rio de Janeiro
53300173;Empresa Comercial 2031;2;2016-02-04;4781400;180945.09250846776;MG;Niterói
83537404;Empresa Comercial 2032;2;2016-02-05;4711302;23149.31283000544;RJ;Rio de Janeiro
39105135;Empresa Comercial 2033;2;2016-02-06;4781400;165457.04165331324;MG;Rio de Janeiro
25560243;Empresa Comercial 2034;2;2016-02-07;4711302;54273.01620450252;RJ;Rio de Janeiro
69468269;Empresa Comercial 2035;3;2016-02-08;4711302;9383.64048352178;RJ;Duque de Caxias
14338843;Empresa Comercial 2036;2;2016-02-10;5611201;85378.10358054642;RJ;Duque de Caxias
43978658;Empresa Comercial 2037;2;2016-02-11;4781400;90253.14313377002;RJ;Duque de Caxias
89165063;Empresa Comercial 2038;2;2016-02-12;5611201;99434.09186325847;RJ;Niterói
81226787;Empresa Comercial 2039;2;2016-02-13;5611201;188027.6076029424;RJ;Rio de Janeiro
44253388;Empresa Comercial 2040;2;2016-02-14;5611201;60408.41671751937;RJ;Duque de Caxias
41349379;Empresa Comercial 2041;2;2016-02-15;4711302;61811.90491582908;RJ;Duque de Caxias
55844569;Empresa Comercial 2042;2;2016-02-16;4781400;14369.46245110661;RJ;Rio de Janeiro
77284075;Empresa Comercial 2043;2;2016-02-17;4781400;179147.15848983682;MG;Niterói
89590438;Empresa Comercial 2044;2;2016-02-18;5611201;130839.08083120918;SP;Rio de Janeiro
70251070;Empresa Comercial 2045;2;2016-02-19;4711302;69484.82974569048;MG;Niterói
66379703;Empresa Comercial 2046;2;2016-02-21;4781400;188213.11016267605;SP;Rio de Janeiro
62215024;Empresa Comercial 2047;2;2016-02-22;4781400;120620.18001202922;RJ;Duque de Caxias
30668329;Empresa Comercial 2048;2;2016-02-23;5611201;100018.19837392891;RJ;Duque de Caxias
38186921;Empresa Comercial 2049;2;2016-02-24;4711302;112408.50474717712;RJ;Duque de Caxias
59402807;Empresa Comercial 2050;2;2016-02-25;5611201;156733.7385608909;RJ;Niterói
88500947;Empresa Comercial 2051;2;2016-02-26;4781400;166822.59828721994;RJ;Rio de Janeiro
73546819;Empresa Comercial 2052;3;2016-02-27;4711302;56153.528725332464;SP;Niterói
23952821;Empresa Comercial 2053;2;2016-02-28;5611201;27753.145933877848;RJ;Duque de Caxias
91503616;Empresa Comercial 2054;2;2016-02-29;4781400;30553.16995146822;MG;Niterói
62237687;Empresa Comercial 2055;2;2016-03-01;5611201;157994.1040581353;RJ;Niterói
45009897;Empresa Comercial 2056;2;2016-03-03;5611201;314385.6410119928;SP;Niterói
89690286;Empresa Comercial 2057;2;2016-03-04;5611201;84016.9011225242;RJ;Rio de Janeiro
69714426;Empresa Comercial 2058;2;2016-03-05;4711302;32862.74377303185;RJ;Niterói
21098252;Empresa Comercial 2059;2;2016-03-06;4781400;216958.9043945507;MG;Niterói
43766262;Empresa Comercial 2060;2;2016-03-07;4781400;273006.363560667;RJ;Niterói
65771029;Empresa Comercial 2061;2;2016-03-08;4781400;323769.3569443042;RJ;Duque de Caxias
38728437;Empresa Comercial 2062;2;2016-03-09;4781400;145027.52375255685;RJ;Duque de Caxias
75176852;Empresa Comercial 2063;2;2016-03-10;4711302;300699.5659923261;RJ;Rio de Janeiro
49541461;Empresa Comercial 2064;2;2016-03-11;5611201;7330.250627748226;RJ;Duque de Caxias
50071048;Empresa Comercial 2065;2;2016-03-12;4781400;22014.91830611607;RJ;Rio de Janeiro
63660697;Empresa Comercial 2066;2;2016-03-13;4711302;19571.830519901734;RJ;Duque de Caxias
84006537;Empresa Comercial 2067;2;2016-03-15;5611201;192034.49062986535;RJ;Rio de Janeiro
89557591;Empresa Comercial 2068;4;2016-03-16;4711302;15818.164820442375;RJ;Rio de Janeiro
30523385;Empresa Comercial 2069;2;2016-03-17;4711302;107885.33504239192;SP;Rio de Janeiro
83111160;Empresa Comercial 2070;2;2016-03-18;4781400;100999.80732127096;SP;Duque de Caxias
95661847;Empresa Comercial 2071;2;2016-03-19;4781400;60812.570134342765;RJ;Niterói
51538255;Empresa Comercial 2072;2;2016-03-20;5611201;311501.3581082298;RJ;Duque de Caxias
87827225;Empresa Comercial 2073;2;2016-03-21;5611201;33027.74666303807;RJ;Niterói
34245082;Empresa Comercial 2074;2;2016-03-22;4781400;70186.851684324;SP;Duque de Caxias
99380419;Empresa Comercial 2075;2;2016-03-23;4711302;228196.91261614652;SP;Niterói
66728215;Empresa Comercial 2076;2;2016-03-24;4781400;9634.201692708497;MG;Duque de Caxias
53440658;Empresa Comercial 2077;2;2016-03-26;5611201;172646.51575753232;RJ;Rio de Janeiro
41886947;Empresa Comercial 2078;2;2016-03-27;4711302;259247.51258312713;RJ;Rio de Janeiro
85111483;Empresa Comercial 2079;2;2016-03-28;4711302;408829.12366659014;RJ;Rio de Janeiro
75174694;Empresa Comercial 2080;2;2016-03-29;4711302;318480.32621536794;RJ;Niterói
58532681;Empresa Comercial 2081;2;2016-03-30;4781400;62713.577027238425;RJ;Niterói
17667857;Empresa Comercial 2082;2;2016-03-31;4781400;137415.38909255317;RJ;Rio de Janeiro
81537554;Empresa Comercial 2083;2;2016-04-01;5611201;17066.610868391537;SP;Niterói
71279200;Empresa Comercial 2084;2;2016-04-02;4711302;49734.628067805934;RJ;Rio de Janeiro
85998646;Empresa Comercial 2085;2;2016-04-03;4711302;19844.2181335118;SP;Duque de Caxias
60526894;Empresa Comercial 2086;2;2016-04-04;4781400;61791.48415821758;RJ;Niterói
80805040;Empresa Comercial 2087;2;2016-04-05;5611201;317141.0558052364;MG;Niterói
87840866;Empresa Comercial 2088;2;2016-04-07;5611201;68965.05193322011;MG;Duque de Caxias
91806561;Empresa Comercial 2089;2;2016-04-08;4711302;128795.56311699275;MG;Niterói
27789600;Empresa Comercial 2090;2;2016-04-09;4781400;90210.18361041743;SP;Niterói
27644180;Empresa Comercial 2091;2;2016-04-10;4711302;97127.25697178375;SP;Niterói
18437712;Empresa Comercial 2092;2;2016-04-11;4781400;528859.0618144083;RJ;Duque de Caxias
82892046;Empresa Comercial 2093;2;2016-04-12;5611201;57679.45430699679;RJ;Rio de Janeiro
59375650;Empresa Comercial 2094;2;2016-04-13;4711302;153057.0694094769;RJ;Rio de Janeiro
67312219;Empresa Comercial 2095;4;2016-04-14;4711302;86725.28484179726;SP;Duque de Caxias
90256454;Empresa Comercial 2096;2;2016-04-15;4711302;14464.32338898968;MG;Duque de Caxias
76346143;Empresa Comercial 2097;2;2016-04-16;5611201;105804.99776803334;RJ;Duque de Caxias
65666186;Empresa Comercial 2098;2;2016-04-18;4711302;256772.65007161384;RJ;Rio de Janeiro
66681097;Empresa Comercial 2099;2;2016-04-19;5611201;20596.38265230017;RJ;Duque de Caxias
39565896;Empresa Comercial 2100;2;2016-04-20;4781400;15819.78730165245;MG;Rio de Janeiro
78315725;Empresa Comercial 2101;2;2016-04-21;5611201;30020.068866769572;RJ;Duque de Caxias
40131276;Empresa Comercial 2102;2;2016-04-22;4781400;221843.04499921118;RJ;Niterói
13119612;Empresa Comercial 2103;2;2016-04-23;5611201;198100.6533937348;RJ;Rio de Janeiro
82045464;Empresa Comercial 2104;2;2016-04-24;5611201;129867.51451816729;RJ;Rio de Janeiro
91756929;Empresa Comercial 2105;2;2016-04-25;4711302;99730.61777367195;RJ;Duque de Caxias
59133346;Empresa Comercial 2106;2;2016-04-26;5611201;333825.4560605775;RJ;Niterói
24160134;Empresa Comercial 2107;2;2016-04-27;4711302;223313.11583566802;SP;Rio de Janeiro
42833108;Empresa Comercial 2108;2;2016-04-28;4781400;255650.9284090807;RJ;Duque de Caxias
94143761;Empresa Comercial 2109;2;2016-04-30;4781400;256707.54917375205;RJ;Niterói
32406697;Empresa Comercial 2110;2;2016-05-01;4711302;159384.12909014072;SP;Rio de Janeiro
45609212;Empresa Comercial 2111;2;2016-05-02;4781400;96877.43900588847;MG;Duque de Caxias
34768424;Empresa Comercial 2112;2;2016-05-03;5611201;305014.449059195;MG;Niterói
31200624;Empresa Comercial 2113;2;2016-05-04;4711302;395568.5643025828;RJ;Rio de Janeiro
77951050;Empresa Comercial 2114;2;2016-05-05;4711302;8614.09792141155;MG;Rio de Janeiro
24578363;Empresa Comercial 2115;2;2016-05-06;4711302;12939.701593974602;RJ;Niterói
36659117;Empresa Comercial 2116;2;2016-05-07;4781400;483191.25203204167;SP;Duque de Caxias
54494354;Empresa Comercial 2117;2;2016-05-08;4781400;53685.23459963714;RJ;Duque de Caxias
50670787;Empresa Comercial 2118;2;2016-05-09;5611201;15748610.540710613;RJ;Niterói
34003801;Empresa Comercial 2119;2;2016-05-11;5611201;78848.4582753867;RJ;Rio de Janeiro
78233769;Empresa Comercial 2120;2;2016-05-12;4711302;24021.68483970221;RJ;Niterói
82668141;Empresa Comercial 2121;2;2016-05-13;5611201;17579.51965560609;SP;Niterói
73975459;Empresa Comercial 2122;3;2016-05-14;4781400;30530.711253171008;RJ;Niterói
97144164;Empresa Comercial 2123;2;2016-05-15;5611201;48130.95136207388;RJ;Rio de Janeiro
92424160;Empresa Comercial 2124;2;2016-05-16;4781400;105566.53651954408;RJ;Niterói
18593059;Empresa Comercial 2125;2;2016-05-17;5611201;186346.74693406347;RJ;Niterói
28757506;Empresa Comercial 2126;2;2016-05-18;4781400;649637.123227871;MG;Rio de Janeiro
56692999;Empresa Comercial 2127;2;2016-05-19;4781400;92376.9101711687;SP;Rio de Janeiro
43957754;Empresa Comercial 2128;2;2016-05-20;5611201;114529.24045544863;MG;Niterói
58302504;Empresa Comercial 2129;2;2016-05-21;5611201;115663.85882613156;RJ;Duque de Caxias
39737667;Empresa Comercial 2130;2;2016-05-23;4781400;121294.98243970069;RJ;Niterói
31088012;Empresa Comercial 2131;2;2016-05-24;4711302;114390.98807476785;RJ;Rio de Janeiro
91861168;Empresa Comercial 2132;2;2016-05-25;5611201;6322.021988851064;RJ;Rio de Janeiro
93163963;Empresa Comercial 2133;2;2016-05-26;4781400;5258.9466992250245;RJ;Rio de Janeiro
31958273;Empresa Comercial 2134;2;2016-05-27;5611201;20415.633765526894;SP;Duque de Caxias
67349051;Empresa Comercial 2135;2;2016-05-28;5611201;21063.73586573117;RJ;Rio de Janeiro
92061828;Empresa Comercial 2136;2;2016-05-29;5611201;188064.5783779201;RJ;Duque de Caxias
41918507;Empresa Comercial 2137;2;2016-05-30;5611201;39396.13256426293;RJ;Rio de Janeiro
74261658;Empresa Comercial 2138;2;2016-05-31;5611201;342661.37256657495;RJ;Rio de Janeiro
75147039;Empresa Comercial 2139;4;2016-06-01;4711302;400931.90946564334;SP;Niterói
47632148;Empresa Comercial 2140;2;2016-06-03;4711302;563790.056124808;RJ;Duque de Caxias
31814501;Empresa Comercial 2141;2;2016-06-04;4711302;424732.2756299691;RJ;Niterói
17334901;Empresa Comercial 2142;2;2016-06-05;4781400;52595.125788884674;RJ;Duque de Caxias
61879723;Empresa Comercial 2143;2;2016-06-06;4711302;111934.18588651798;MG;Rio de Janeiro
60825596;Empresa Comercial 2144;2;2016-06-07;4711302;33938.528569180955;MG;Rio de Janeiro
93144761;Empresa Comercial 2145;2;2016-06-08;4781400;251146.76015866036;RJ;Duque de Caxias
98055042;Empresa Comercial 2146;2;2016-06-09;4711302;333967.75485067704;RJ;Niterói
22132693;Empresa Comercial 2147;2;2016-06-10;5611201;14543120.2987842;RJ;Duque de Caxias
66852293;Empresa Comercial 2148;2;2016-06-11;4711302;90206.50408928325;RJ;Duque de Caxias
24931115;Empresa Comercial 2149;2;2016-06-12;4711302;218240.91269524052;MG;Duque de Caxias
34005377;Empresa Comercial 2150;2;2016-06-14;4711302;20401.147271769314;MG;Rio de Janeiro
92438757;Empresa Comercial 2151;2;2016-06-15;5611201;11161.54946382955;SP;Duque de Caxias
61112289;Empresa Comercial 2152;2;2016-06-16;5611201;214898.6815487629;RJ;Rio de Janeiro
48020566;Empresa Comercial 2153;2;2016-06-17;5611201;88100.49463127577;MG;Niterói
87202069;Empresa Comercial 2154;2;2016-06-18;5611201;817202.8954084053;RJ;Rio de Janeiro
96437411;Empresa Comercial 2155;2;2016-06-19;4781400;20347.14332748662;SP;Niterói
91831756;Empresa Comercial 2156;2;2016-06-20;5611201;295303.96569241746;RJ;Niterói
52778076;Empresa Comercial 2157;2;2016-06-21;5611201;103084.08524698004;RJ;Niterói
20758430;Empresa Comercial 2158;2;2016-06-22;5611201;268299.8365514069;RJ;Rio de Janeiro
30778286;Empresa Comercial 2159;2;2016-06-23;5611201;259844.7348678508;RJ;Duque de Caxias
67697272;Empresa Comercial 2160;2;2016-06-24;4781400;376526.48941881617;RJ;Rio de Janeiro
71108534;Empresa Comercial 2161;2;2016-06-26;4711302;58041.23579623743;SP;Niterói
29661007;Empresa Comercial 2162;2;2016-06-27;4711302;453759.1059686635;RJ;Duque de Caxias
23863529;Empresa Comercial 2163;2;2016-06-28;5611201;29672.297729490696;RJ;Rio de Janeiro
22569021;Empresa Comercial 2164;2;2016-06-29;5611201;891429.0820296399;RJ;Niterói
80605469;Empresa Comercial 2165;2;2016-06-30;5611201;89743.57748359174;RJ;Niterói
65280248;Empresa Comercial 2166;2;2016-07-01;4711302;269321.04379482253;MG;Duque de Caxias
49970870;Empresa Comercial 2167;2;2016-07-02;4711302;101203.1238890355;RJ;Rio de Janeiro
36471311;Empresa Comercial 2168;2;2016-07-03;5611201;270165.4409188874;RJ;Duque de Caxias
15311499;Empresa Comercial 2169;2;2016-07-04;4711302;201226.1020549161;MG;Duque de Caxias
26413328;Empresa Comercial 2170;2;2016-07-05;4781400;40249.85499744358;SP;Duque de Caxias
94194703;Empresa Comercial 2171;2;2016-07-07;5611201;451041.6883101942;RJ;Duque de Caxias
47201803;Empresa Comercial 2172;2;2016-07-08;5611201;14406.016950820314;SP;Rio de Janeiro
63628551;Empresa Comercial 2173;2;2016-07-09;4781400;347829.2694983293;RJ;Duque de Caxias
70988371;Empresa Comercial 2174;2;2016-07-10;4781400;59456.444159185594;SP;Niterói
36356226;Empresa Comercial 2175;2;2016-07-11;4711302;109016.50861319785;RJ;Niterói
99884303;Empresa Comercial 2176;2;2016-07-12;4781400;87318.55579822091;MG;Niterói
42325149;Empresa Comercial 2177;2;2016-07-13;5611201;33281.350110427666;RJ;Duque de Caxias
78255980;Empresa Comercial 2178;2;2016-07-14;4711302;71509.36479922789;RJ;Niterói
33255666;Empresa Comercial 2179;2;2016-07-15;4781400;37152.555539165;RJ;Rio de Janeiro
96012533;Empresa Comercial 2180;2;2016-07-16;4711302;39202.02268079864;RJ;Duque de Caxias
89157203;Empresa Comercial 2181;2;2016-07-17;4711302;36064.11213344199;MG;Duque de Caxias
99124711;Empresa Comercial 2182;2;2016-07-19;4711302;105712.95526652267;RJ;Duque de Caxias
89885559;Empresa Comercial 2183;2;2016-07-20;4711302;244872.1811738678;RJ;Rio de Janeiro
47396843;Empresa Comercial 2184;2;2016-07-21;4781400;131236.64960887935;RJ;Duque de Caxias
75749277;Empresa Comercial 2185;2;2016-07-22;5611201;340528.85673649056;RJ;Duque de Caxias
40267797;Empresa Comercial 2186;2;2016-07-23;5611201;156814.7568471221;MG;Niterói
38570055;Empresa Comercial 2187;2;2016-07-24;4781400;180358.48769575803;RJ;Niterói
32636262;Empresa Comercial 2188;2;2016-07-25;5611201;170215.6949477926;RJ;Duque de Caxias
99920287;Empresa Comercial 2189;2;2016-07-26;4711302;94528.12981149518;SP;Rio de Janeiro
21654304;Empresa Comercial 2190;2;2016-07-27;4711302;180357.8631720132;SP;Niterói
73292404;Empresa Comercial 2191;2;2016-07-28;4711302;791923.6831954683;RJ;Duque de Caxias
68272527;Empresa Comercial 2192;2;2016-07-30;4781400;299757.87557857914;RJ;Niterói
39370827;Empresa Comercial 2193;2;2016-07-31;4711302;230634.8081349125;SP;Niterói
13341861;Empresa Comercial 2194;3;2016-08-01;4711302;47201.32348496972;SP;Rio de Janeiro
23116915;Empresa Comercial 2195;3;2016-08-02;4781400;224173.67091911403;SP;Duque de Caxias
12615804;Empresa Comercial 2196;2;2016-08-03;4711302;6908.479867326691;MG;Niterói
31089933;Empresa Comercial 2197;2;2016-08-04;4711302;41740.63099520972;SP;Duque de Caxias
46968086;Empresa Comercial 2198;3;2016-08-05;5611201;15103.330969062667;SP;Rio de Janeiro
66318065;Empresa Comercial 2199;2;2016-08-06;4781400;232273.95561521922;MG;Rio de Janeiro
80379073;Empresa Comercial 2200;2;2016-08-07;4711302;216510.71191932276;RJ;Niterói
35381224;Empresa Comercial 2201;2;2016-08-08;4711302;12850402.421105083;RJ;Rio de Janeiro
21045633;Empresa Comercial 2202;2;2016-08-09;4711302;5673.764933011599;RJ;Niterói
97210744;Empresa Comercial 2203;2;2016-08-11;4711302;109342.35172272958;RJ;Duque de Caxias
51765312;Empresa Comercial 2204;2;2016-08-12;5611201;188033.72211357288;SP;Niterói
64915906;Empresa Comercial 2205;2;2016-08-13;5611201;30334.020935244214;SP;Niterói
51672086;Empresa Comercial 2206;2;2016-08-14;5611201;8119182.863424627;SP;Rio de Janeiro
30989593;Empresa Comercial 2207;4;2016-08-15;5611201;18178.867592754075;MG;Duque de Caxias
39396163;Empresa Comercial 2208;2;2016-08-16;4781400;35010.37175027793;RJ;Duque de Caxias
77342646;Empresa Comercial 2209;2;2016-08-17;4711302;101881.3868263656;SP;Niterói
33683333;Empresa Comercial 2210;2;2016-08-18;5611201;164009.07632868236;RJ;Duque de Caxias
66444322;Empresa Comercial 2211;2;2016-08-19;4711302;28650.627471218482;RJ;Duque de Caxias
31586325;Empresa Comercial 2212;2;2016-08-20;4781400;35726.18432788568;RJ;Niterói
61914894;Empresa Comercial 2213;2;2016-08-22;4711302;39307.55196038516;SP;Niterói
27503547;Empresa Comercial 2214;2;2016-08-23;4711302;45909.32565154052;RJ;Duque de Caxias
42963684;Empresa Comercial 2215;2;2016-08-24;5611201;43534.88421557032;SP;Niterói
78903155;Empresa Comercial 2216;2;2016-08-25;5611201;80415.99674814582;RJ;Rio de Janeiro
14952075;Empresa Comercial 2217;2;2016-08-26;4781400;164106.31146347677;RJ;Duque de Caxias
46432549;Empresa Comercial 2218;2;2016-08-27;4711302;91446.49764615727;RJ;Niterói
31258833;Empresa Comercial 2219;4;2016-08-28;5611201;229398.91326726245;RJ;Duque de Caxias
22670380;Empresa Comercial 2220;2;2016-08-29;5611201;195553.4905473133;MG;Duque de Caxias
34151842;Empresa Comercial 2221;2;2016-08-30;5611201;25291.694242409096;RJ;Rio de Janeiro
87540509;Empresa Comercial 2222;4;2016-08-31;4781400;12511.203996595264;MG;Rio de Janeiro
22774615;Empresa Comercial 2223;2;2016-09-02;4711302;320488.304797269;MG;Duque de Caxias
15287913;Empresa Comercial 2224;2;2016-09-03;5611201;17479.70037417821;MG;Rio de Janeiro
21476429;Empresa Comercial 2225;2;2016-09-04;4711302;29085.039627758273;RJ;Niterói
79913666;Empresa Comercial 2226;2;2016-09-05;4781400;8357.283771532258;MG;Duque de Caxias
47711695;Empresa Comercial 2227;2;2016-09-06;4711302;153464.90623152914;RJ;Rio de Janeiro
36779149;Empresa Comercial 2228;2;2016-09-07;5611201;135974.1131565278;RJ;Duque de Caxias
89110216;Empresa Comercial 2229;2;2016-09-08;4711302;655313.4452754151;RJ;Duque de Caxias
53069838;Empresa Comercial 2230;2;2016-09-09;4711302;331965.40647165134;MG;Niterói
84193473;Empresa Comercial 2231;2;2016-09-10;4781400;84359.43179220689;RJ;Niterói
42002177;Empresa Comercial 2232;2;2016-09-11;4781400;74683.37613326948;RJ;Niterói
30892578;Empresa Comercial 2233;2;2016-09-12;4711302;57828.18976481011;RJ;Rio de Janeiro
20091985;Empresa Comercial 2234;2;2016-09-14;4711302;29803.192534163456;RJ;Rio de Janeiro
95138637;Empresa Comercial 2235;2;2016-09-15;4711302;27289.55936754922;RJ;Rio de Janeiro
39464339;Empresa Comercial 2236;2;2016-09-16;4781400;26283.570544302635;SP;Niterói
55275089;Empresa Comercial 2237;2;2016-09-17;4781400;23175.17893250461;RJ;Duque de Caxias
78599551;Empresa Comercial 2238;2;2016-09-18;4711302;46266.62191607579;MG;Niterói
52866200;Empresa Comercial 2239;2;2016-09-19;4781400;59937.08407119098;RJ;Rio de Janeiro
64388673;Empresa Comercial 2240;2;2016-09-20;5611201;493872.5510131554;MG;Rio de Janeiro
42318232;Empresa Comercial 2241;2;2016-09-21;4781400;6729040.315833104;RJ;Rio de Janeiro
55545724;Empresa Comercial 2242;2;2016-09-22;4781400;663457.7149040577;RJ;Niterói
88445365;Empresa Comercial 2243;2;2016-09-23;4781400;74893.84048633835;RJ;Rio de Janeiro
15272864;Empresa Comercial 2244;3;2016-09-25;5611201;96770.09674147645;RJ;Niterói
80897827;Empresa Comercial 2245;2;2016-09-26;5611201;63862.78613041378;SP;Duque de Caxias
64206558;Empresa Comercial 2246;2;2016-09-27;5611201;35296.801906075925;RJ;Niterói
88649101;Empresa Comercial 2247;2;2016-09-28;4711302;28176.435494169174;SP;Rio de Janeiro
70980032;Empresa Comercial 2248;2;2016-09-29;4711302;440279.4637446487;SP;Duque de Caxias
63699693;Empresa Comercial 2249;2;2016-09-30;5611201;654252.2006254008;RJ;Rio de Janeiro
73607605;Empresa Comercial 2250;3;2016-10-01;4711302;11892.376240689631;RJ;Duque de Caxias
82294637;Empresa Comercial 2251;2;2016-10-02;4711302;29438.888563676144;RJ;Rio de Janeiro
89837564;Empresa Comercial 2252;2;2016-10-03;4711302;87623.25961717716;RJ;Niterói
31609907;Empresa Comercial 2253;4;2016-10-04;5611201;35930.700952783474;RJ;Rio de Janeiro
21021186;Empresa Comercial 2254;2;2016-10-05;4781400;72855.30094820808;MG;Niterói
75702370;Empresa Comercial 2255;2;2016-10-07;5611201;25733.589209650927;RJ;Niterói
64549381;Empresa Comercial 2256;2;2016-10-08;5611201;96462.08062365068;RJ;Duque de Caxias
53193996;Empresa Comercial 2257;2;2016-10-09;4711302;52555.22531899732;RJ;Niterói
34362375;Empresa Comercial 2258;2;2016-10-10;4711302;70057.71117076269;RJ;Niterói
50733588;Empresa Comercial 2259;2;2016-10-11;4781400;19859.168361667536;SP;Niterói
36231747;Empresa Comercial 2260;2;2016-10-12;4781400;88826.0266312537;SP;Duque de Caxias
53663896;Empresa Comercial 2261;2;2016-10-13;4781400;30923586.323056895;SP;Rio de Janeiro
69276366;Empresa Comercial 2262;3;2016-10-14;4781400;64810.60408422446;SP;Rio de Janeiro
85013292;Empresa Comercial 2263;2;2016-10-15;5611201;318641.2420232449;RJ;Niterói
88510011;Empresa Comercial 2264;2;2016-10-16;4781400;282916.80451131065;RJ;Niterói
12322523;Empresa Comercial 2265;2;2016-10-18;5611201;460665.80857054907;RJ;Rio de Janeiro
36379085;Empresa Comercial 2266;2;2016-10-19;4711302;239175.4056908693;SP;Niterói
14746771;Empresa Comercial 2267;2;2016-10-20;4781400;166643.68416688073;SP;Rio de Janeiro
18640145;Empresa Comercial 2268;2;2016-10-21;4711302;296301.3317763918;RJ;Duque de Caxias
61173179;Empresa Comercial 2269;2;2016-10-22;4711302;16798.81047735578;RJ;Niterói
43065406;Empresa Comercial 2270;2;2016-10-23;5611201;98216.28266939822;RJ;Niterói
77973509;Empresa Comercial 2271;2;2016-10-24;4781400;685014.5043729935;MG;Rio de Janeiro
11428127;Empresa Comercial 2272;2;2016-10-25;5611201;225190.8510232671;RJ;Rio de Janeiro
85968554;Empresa Comercial 2273;2;2016-10-26;4711302;495823.20827283885;SP;Duque de Caxias
47809281;Empresa Comercial 2274;2;2016-10-27;4781400;231870.06420161953;RJ;Niterói
59223966;Empresa Comercial 2275;2;2016-10-28;4711302;316774.65901256836;RJ;Rio de Janeiro
18336900;Empresa Comercial 2276;2;2016-10-30;4711302;188896.7909992569;SP;Duque de Caxias
28392993;Empresa Comercial 2277;2;2016-10-31;4781400;219381.53470107017;RJ;Rio de Janeiro
78082045;Empresa Comercial 2278;2;2016-11-01;4781400;116091.80659871674;SP;Rio de Janeiro
28268849;Empresa Comercial 2279;2;2016-11-02;4781400;392023.1723423771;SP;Duque de Caxias
42363575;Empresa Comercial 2280;2;2016-11-03;5611201;266478.75143006933;RJ;Duque de Caxias
79170638;Empresa Comercial 2281;2;2016-11-04;5611201;283574.3215848211;SP;Duque de Caxias
74119240;Empresa Comercial 2282;2;2016-11-05;4711302;172673.4410245226;RJ;Duque de Caxias
97746642;Empresa Comercial 2283;2;2016-11-06;4781400;59485.88349632359;RJ;Duque de Caxias
71910920;Empresa Comercial 2284;2;2016-11-07;4711302;10442.004262075448;SP;Duque de Caxias
84085474;Empresa Comercial 2285;2;2016-11-08;4711302;416524.70888317004;RJ;Niterói
62097172;Empresa Comercial 2286;2;2016-11-10;4711302;137327.00675230674;RJ;Duque de Caxias
16210715;Empresa Comercial 2287;2;2016-11-11;4711302;58103.833745383825;MG;Niterói
76088429;Empresa Comercial 2288;2;2016-11-12;4711302;29225.28899617563;RJ;Rio de Janeiro
41335282;Empresa Comercial 2289;2;2016-11-13;4781400;270373.3789293621;SP;Rio de Janeiro
30020303;Empresa Comercial 2290;2;2016-11-14;5611201;276659.8714571137;SP;Duque de Caxias
27686927;Empresa Comercial 2291;2;2016-11-15;4781400;257711.5029108209;RJ;Rio de Janeiro
50467715;Empresa Comercial 2292;2;2016-11-16;4781400;160380.56776370408;RJ;Duque de Caxias
45174147;Empresa Comercial 2293;2;2016-11-17;4781400;73359.5893233642;RJ;Duque de Caxias
53570727;Empresa Comercial 2294;3;2016-11-18;5611201;59375.991143991836;RJ;Niterói
16314768;Empresa Comercial 2295;2;2016-11-19;5611201;6288.735830493808;SP;Rio de Janeiro
69680868;Empresa Comercial 2296;2;2016-11-21;5611201;274010.9264653855;SP;Duque de Caxias
18815995;Empresa Comercial 2297;2;2016-11-22;4781400;18724.016011098865;RJ;Rio de Janeiro
85173084;Empresa Comercial 2298;2;2016-11-23;5611201;154444.2339976529;RJ;Niterói
28321829;Empresa Comercial 2299;2;2016-11-24;4711302;110199.56992617808;MG;Rio de Janeiro
95183718;Empresa Comercial 2300;2;2016-11-25;5611201;117200.50393967981;RJ;Niterói
33912113;Empresa Comercial 2301;2;2016-11-26;4781400;397005.48925851076;SP;Niterói
34525886;Empresa Comercial 2302;3;2016-11-27;4781400;9818.833271686248;SP;Niterói
56573028;Empresa Comercial 2303;2;2016-11-28;4711302;227680.19266646603;RJ;Duque de Caxias
59839731;Empresa Comercial 2304;2;2016-11-29;5611201;13018.407619107777;RJ;Duque de Caxias
62762173;Empresa Comercial 2305;2;2016-11-30;5611201;10835.07718926558;SP;Rio de Janeiro
40590972;Empresa Comercial 2306;2;2016-12-01;4711302;89269.87121981297;RJ;Duque de Caxias
55038050;Empresa Comercial 2307;2;2016-12-03;4781400;14772.834307507064;RJ;Duque de Caxias
43843291;Empresa Comercial 2308;2;2016-12-04;4781400;238486.94179235323;SP;Rio de Janeiro
65339989;Empresa Comercial 2309;2;2016-12-05;5611201;118114.01421426554;SP;Niterói
74587277;Empresa Comercial 2310;2;2016-12-06;5611201;9420.312865357631;RJ;Niterói
98635846;Empresa Comercial 2311;2;2016-12-07;5611201;11201.551848890836;RJ;Rio de Janeiro
73842020;Empresa Comercial 2312;2;2016-12-08;5611201;147271.16603729213;RJ;Duque de Caxias
