cnpj_basico;nome_fantasia;situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;capital_social;uf;municipio
89110216;Empresa Comercial 2229;2;2016-09-08;4711302;655313.4452754151;RJ;Duque de Caxias
84193473;Empresa Comercial 2231;2;2016-09-10;4781400;84359.43179220689;RJ;Niterói
42002177;Empresa Comercial 2232;2;2016-09-11;4781400;74683.37613326948;RJ;Niterói
30892578;Empresa Comercial 2233;2;2016-09-12;4711302;57828.18976481011;RJ;Rio de Janeiro
20091985;Empresa Comercial 2234;2;2016-09-14;4711302;29803.192534163456;RJ;Rio de Janeiro
95138637;Empresa Comercial 2235;2;2016-09-15;4711302;27289.55936754922;RJ;Rio de Janeiro
55275089;Empresa Comercial 2237;2;2016-09-17;4781400;23175.17893250461;RJ;Duque de Caxias
52866200;Empresa Comercial 2239;2;2016-09-19;4781400;59937.08407119098;RJ;Rio de Janeiro
42318232;Empresa Comercial 2241;2;2016-09-21;4781400;6729040.315833104;RJ;Rio de Janeiro
55545724;Empresa Comercial 2242;2;2016-09-22;4781400;663457.7149040577;RJ;Niterói
88445365;Empresa Comercial 2243;2;2016-09-23;4781400;74893.84048633835;RJ;Rio de Janeiro
64206558;Empresa Comercial 2246;2;2016-09-27;5611201;35296.801906075925;RJ;Niterói
63699693;Empresa Comercial 2249;2;2016-09-30;5611201;654252.2006254008;RJ;Rio de Janeiro
82294637;Empresa Comercial 2251;2;2016-10-02;4711302;29438.888563676144;RJ;Rio de Janeiro
89837564;Empresa Comercial 2252;2;2016-10-03;4711302;87623.25961717716;RJ;Niterói
75702370;Empresa Comercial 2255;2;2016-10-07;5611201;25733.589209650927;RJ;Niterói
64549381;Empresa Comercial 2256;2;2016-10-08;5611201;96462.08062365068;RJ;Duque de Caxias
53193996;Empresa Comercial 2257;2;2016-10-09;4711302;52555.22531899732;RJ;Niterói
34362375;Empresa Comercial 2258;2;2016-10-10;4711302;70057.71117076269;RJ;Niterói
85013292;Empresa Comercial 2263;2;2016-10-15;5611201;318641.2420232449;RJ;Niterói
88510011;Empresa Comercial 2264;2;2016-10-16;4781400;282916.80451131065;RJ;Niterói
12322523;Empresa Comercial 2265;2;2016-10-18;5611201;460665.80857054907;RJ;Rio de Janeiro
18640145;Empresa Comercial 2268;2;2016-10-21;4711302;296301.3317763918;RJ;Duque de Caxias
61173179;Empresa Comercial 2269;2;2016-10-22;4711302;16798.81047735578;RJ;Niterói
43065406;Empresa Comercial 2270;2;2016-10-23;5611201;98216.28266939822;RJ;Niterói
11428127;Empresa Comercial 2272;2;2016-10-25;5611201;225190.8510232671;RJ;Rio de Janeiro
47809281;Empresa Comercial 2274;2;2016-10-27;4781400;231870.06420161956;RJ;Niterói
59223966;Empresa Comercial 2275;2;2016-10-28;4711302;316774.6590125684;RJ;Rio de Janeiro
28392993;Empresa Comercial 2277;2;2016-10-31;4781400;219381.53470107017;RJ;Rio de Janeiro
42363575;Empresa Comercial 2280;2;2016-11-03;5611201;266478.75143006933;RJ;Duque de Caxias
74119240;Empresa Comercial 2282;2;2016-11-05;4711302;172673.4410245226;RJ;Duque de Caxias
97746642;Empresa Comercial 2283;2;2016-11-06;4781400;59485.88349632359;RJ;Duque de Caxias
84085474;Empresa Comercial 2285;2;2016-11-08;4711302;416524.7088831701;RJ;Niterói
62097172;Empresa Comercial 2286;2;2016-11-10;4711302;137327.00675230674;RJ;Duque de Caxias
76088429;Empresa Comercial 2288;2;2016-11-12;4711302;29225.28899617563;RJ;Rio de Janeiro
27686927;Empresa Comercial 2291;2;2016-11-15;4781400;257711.5029108209;RJ;Rio de Janeiro
50467715;Empresa Comercial 2292;2;2016-11-16;4781400;160380.56776370408;RJ;Duque de Caxias
45174147;Empresa Comercial 2293;2;2016-11-17;4781400;73359.5893233642;RJ;Duque de Caxias
18815995;Empresa Comercial 2297;2;2016-11-22;4781400;18724.016011098865;RJ;Rio de Janeiro
85173084;Empresa Comercial 2298;2;2016-11-23;5611201;154444.2339976529;RJ;Niterói
95183718;Empresa Comercial 2300;2;2016-11-25;5611201;117200.5039396798;RJ;Niterói
56573028;Empresa Comercial 2303;2;2016-11-28;4711302;227680.19266646603;RJ;Duque de Caxias
59839731;Empresa Comercial 2304;2;2016-11-29;5611201;13018.407619107777;RJ;Duque de Caxias
40590972;Empresa Comercial 2306;2;2016-12-01;4711302;89269.87121981297;RJ;Duque de Caxias
55038050;Empresa Comercial 2307;2;2016-12-03;4781400;14772.834307507064;RJ;Duque de Caxias
74587277;Empresa Comercial 2310;2;2016-12-06;5611201;9420.312865357631;RJ;Niterói
98635846;Empresa Comercial 2311;2;2016-12-07;5611201;11201.551848890836;RJ;Rio de Janeiro
73842020;Empresa Comercial 2312;2;2016-12-08;5611201;147271.16603729213;RJ;Duque de Caxias
61877884;Empresa Comercial 2313;2;2016-12-09;5611201;251071.04986578983;RJ;Rio de Janeiro
92913877;Empresa Comercial 2314;2;2016-12-10;4781400;91384.51801641552;RJ;Rio de Janeiro
57378941;Empresa Comercial 2315;2;2016-12-11;4781400;126310.86940346636;RJ;Duque de Caxias
52537345;Empresa Comercial 2316;2;2016-12-12;4781400;246287.8319076601;RJ;Rio de Janeiro
47811773;Empresa Comercial 2317;2;2016-12-14;4781400;146436.08974932117;RJ;Duque de Caxias
64091482;Empresa Comercial 2318;2;2016-12-15;4711302;43187.43900668648;RJ;Duque de Caxias
62959636;Empresa Comercial 2319;2;2016-12-16;4781400;147419.75431409705;RJ;Rio de Janeiro
92430197;Empresa Comercial 2320;2;2016-12-17;4711302;153441.94116094394;RJ;Niterói
49031525;Empresa Comercial 2321;2;2016-12-18;4781400;203699.185229248;RJ;Duque de Caxias
94388500;Empresa Comercial 2323;2;2016-12-20;5611201;527241.4096111637;RJ;Duque de Caxias
54194441;Empresa Comercial 2324;2;2016-12-21;5611201;37963.9503505558;RJ;Niterói
19426807;Empresa Comercial 2326;2;2016-12-23;4781400;120938.8228423955;RJ;Duque de Caxias
57246348;Empresa Comercial 2328;2;2016-12-26;4711302;20714.370420497016;RJ;Rio de Janeiro
62058324;Empresa Comercial 2329;2;2016-12-27;4711302;76844.77555694645;RJ;Rio de Janeiro
28463212;Empresa Comercial 2330;2;2016-12-28;4711302;225047.03653896245;RJ;Duque de Caxias
40596308;Empresa Comercial 2331;2;2016-12-29;4711302;189091.85200093823;RJ;Rio de Janeiro
58774836;Empresa Comercial 2332;2;2016-12-30;4711302;11145.080160177682;RJ;Rio de Janeiro
97132497;Empresa Comercial 2333;2;2016-12-31;5611201;123645.18331987508;RJ;Duque de Caxias
19091044;Empresa Comercial 2334;2;2017-01-01;4781400;18863.055738555013;RJ;Rio de Janeiro
92051235;Empresa Comercial 2336;2;2017-01-03;5611201;346386.49172187696;RJ;Rio de Janeiro
78660194;Empresa Comercial 2337;2;2017-01-04;4711302;8195.904571658912;RJ;Niterói
78080112;Empresa Comercial 2338;2;2017-01-06;5611201;298476.9823603652;RJ;Rio de Janeiro
81766715;Empresa Comercial 2339;2;2017-01-07;4711302;382793.5924263505;RJ;Niterói
12607411;Empresa Comercial 2341;2;2017-01-09;4711302;195678.11815780017;RJ;Niterói
78802303;Empresa Comercial 2342;2;2017-01-10;4711302;92537.3388485881;RJ;Duque de Caxias
19447933;Empresa Comercial 2345;2;2017-01-13;4711302;63414.97462938714;RJ;Rio de Janeiro
99809441;Empresa Comercial 2346;2;2017-01-14;4781400;87860.17721153917;RJ;Niterói
62295219;Empresa Comercial 2347;2;2017-01-15;4781400;28597.71137429794;RJ;Duque de Caxias
89916795;Empresa Comercial 2348;2;2017-01-16;5611201;271801.87656169606;RJ;Duque de Caxias
41216359;Empresa Comercial 2349;2;2017-01-18;4781400;69317.25229890688;RJ;Duque de Caxias
13815144;Empresa Comercial 2350;2;2017-01-19;4781400;81661.23670179491;RJ;Duque de Caxias
93649971;Empresa Comercial 2352;2;2017-01-21;4711302;107962.625576366;RJ;Rio de Janeiro
77925916;Empresa Comercial 2353;2;2017-01-22;5611201;122872.9164951163;RJ;Rio de Janeiro
84705449;Empresa Comercial 2354;2;2017-01-23;4711302;475242.68498662976;RJ;Rio de Janeiro
26177172;Empresa Comercial 2355;2;2017-01-24;4781400;331692.3498513194;RJ;Rio de Janeiro
90411177;Empresa Comercial 2356;2;2017-01-25;4781400;32853.08976607957;RJ;Duque de Caxias
83378188;Empresa Comercial 2357;2;2017-01-26;4781400;101144.4260174401;RJ;Rio de Janeiro
44982512;Empresa Comercial 2358;2;2017-01-27;4711302;537609.0074558632;RJ;Rio de Janeiro
86599400;Empresa Comercial 2359;2;2017-01-29;4781400;74869.7840180715;RJ;Rio de Janeiro
46075711;Empresa Comercial 2360;2;2017-01-30;4781400;74680.33699089037;RJ;Duque de Caxias
34281104;Empresa Comercial 2361;2;2017-01-31;5611201;37542.58359295461;RJ;Duque de Caxias
20488951;Empresa Comercial 2362;2;2017-02-01;5611201;23210.462527124168;RJ;Duque de Caxias
22485000;Empresa Comercial 2363;2;2017-02-02;5611201;207236.9911630166;RJ;Duque de Caxias
32897064;Empresa Comercial 2364;2;2017-02-03;4711302;225471.2677174254;RJ;Rio de Janeiro
12726016;Empresa Comercial 2365;2;2017-02-04;4781400;526127.9509210577;RJ;Rio de Janeiro
30060188;Empresa Comercial 2368;2;2017-02-07;5611201;11141.51564170586;RJ;Duque de Caxias
23135871;Empresa Comercial 2370;2;2017-02-10;4781400;67429.78238911091;RJ;Rio de Janeiro
62404938;Empresa Comercial 2372;2;2017-02-12;4781400;359597.6177255847;RJ;Duque de Caxias
23331233;Empresa Comercial 2373;2;2017-02-13;4781400;136957.62606717637;RJ;Niterói
58743175;Empresa Comercial 2374;2;2017-02-14;4711302;41286.11973769018;RJ;Duque de Caxias
96405050;Empresa Comercial 2375;2;2017-02-15;4781400;334863.8757911037;RJ;Duque de Caxias
60120903;Empresa Comercial 2377;2;2017-02-17;4781400;18600.108726616512;RJ;Duque de Caxias
45281840;Empresa Comercial 2378;2;2017-02-18;4711302;302348.9977590035;RJ;Niterói
96687822;Empresa Comercial 2379;2;2017-02-19;4781400;79271.3128117987;RJ;Niterói
71808528;Empresa Comercial 2380;2;2017-02-21;4781400;116373.44523163808;RJ;Rio de Janeiro
27832891;Empresa Comercial 2381;2;2017-02-22;4781400;374441.20575612807;RJ;Duque de Caxias
66348502;Empresa Comercial 2382;2;2017-02-23;4781400;27445466.9137648;RJ;Niterói
89061847;Empresa Comercial 2383;2;2017-02-24;5611201;50605.03698119552;RJ;Rio de Janeiro
61296836;Empresa Comercial 2385;2;2017-02-26;4711302;17591.486503406333;RJ;Rio de Janeiro
90246175;Empresa Comercial 2386;2;2017-02-27;5611201;128761.242720879;RJ;Niterói
93860395;Empresa Comercial 2387;2;2017-02-28;5611201;7054.66747923795;RJ;Duque de Caxias
34795222;Empresa Comercial 2389;2;2017-03-02;4711302;16432.408503520113;RJ;Niterói
81214087;Empresa Comercial 2390;2;2017-03-04;4711302;82936.01188407406;RJ;Rio de Janeiro
39084871;Empresa Comercial 2392;2;2017-03-06;4711302;275469.1105543598;RJ;Rio de Janeiro
21963776;Empresa Comercial 2393;2;2017-03-07;4781400;40308.80010011573;RJ;Niterói
51164396;Empresa Comercial 2394;2;2017-03-08;4781400;64693.4651636976;RJ;Rio de Janeiro
62005527;Empresa Comercial 2398;2;2017-03-12;5611201;16192.275050273018;RJ;Duque de Caxias
28557968;Empresa Comercial 2399;2;2017-03-13;4781400;193644.95404946944;RJ;Rio de Janeiro
91610372;Empresa Comercial 2400;2;2017-03-14;4781400;79317.30619944086;RJ;Rio de Janeiro
64096103;Empresa Comercial 2403;2;2017-03-18;5611201;68697.74256377007;RJ;Rio de Janeiro
50808249;Empresa Comercial 2404;2;2017-03-19;4711302;95004.65858501656;RJ;Duque de Caxias
75651053;Empresa Comercial 2405;2;2017-03-20;4711302;212082.02786299627;RJ;Rio de Janeiro
35568906;Empresa Comercial 2406;2;2017-03-21;4781400;353755.7228443825;RJ;Rio de Janeiro
18589747;Empresa Comercial 2407;2;2017-03-22;4781400;12657.240227955508;RJ;Rio de Janeiro
30681938;Empresa Comercial 2408;2;2017-03-23;4781400;116385.76737786244;RJ;Niterói
31992838;Empresa Comercial 2409;2;2017-03-24;4711302;10007.991637839068;RJ;Duque de Caxias
21135474;Empresa Comercial 2410;2;2017-03-25;4781400;99782.28613693432;RJ;Duque de Caxias
88881540;Empresa Comercial 2415;2;2017-03-31;4781400;413068.5507620823;RJ;Niterói
27406301;Empresa Comercial 2416;2;2017-04-01;4711302;217306.9658192493;RJ;Rio de Janeiro
71730143;Empresa Comercial 2418;2;2017-04-03;5611201;44429.17486009395;RJ;Rio de Janeiro
36683911;Empresa Comercial 2419;2;2017-04-04;5611201;80173.49160043351;RJ;Niterói
99957925;Empresa Comercial 2422;2;2017-04-08;5611201;100619.45538690164;RJ;Niterói
96404718;Empresa Comercial 2423;2;2017-04-09;4781400;474421.08933620434;RJ;Niterói
94489183;Empresa Comercial 2424;2;2017-04-10;4781400;90302.08160664828;RJ;Rio de Janeiro
70966110;Empresa Comercial 2426;2;2017-04-12;4781400;431865.6689687625;RJ;Duque de Caxias
15303943;Empresa Comercial 2427;2;2017-04-13;5611201;319322.0183964055;RJ;Rio de Janeiro
92562815;Empresa Comercial 2428;2;2017-04-14;4781400;40105.58043505928;RJ;Rio de Janeiro
39805505;Empresa Comercial 2431;2;2017-04-17;4781400;81588.52150835453;RJ;Rio de Janeiro
57675854;Empresa Comercial 2432;2;2017-04-19;4781400;72132.28459179214;RJ;Duque de Caxias
54786626;Empresa Comercial 2434;2;2017-04-21;5611201;95260.06616864016;RJ;Duque de Caxias
56013251;Empresa Comercial 2436;2;2017-04-23;5611201;611382.6117200541;RJ;Duque de Caxias
39009512;Empresa Comercial 2437;2;2017-04-24;5611201;14278.002965167285;RJ;Rio de Janeiro
50824950;Empresa Comercial 2439;2;2017-04-26;4711302;228124.00348647943;RJ;Rio de Janeiro
55961405;Empresa Comercial 2440;2;2017-04-27;4711302;29583.031151156378;RJ;Duque de Caxias
99398014;Empresa Comercial 2441;2;2017-04-28;4711302;146831.51556518208;RJ;Rio de Janeiro
85008148;Empresa Comercial 2443;2;2017-05-01;4711302;308067.3832256926;RJ;Niterói
11003171;Empresa Comercial 2444;2;2017-05-02;5611201;64423.70773061005;RJ;Duque de Caxias
33992154;Empresa Comercial 2446;2;2017-05-04;4711302;141767.8387355379;RJ;Duque de Caxias
58190951;Empresa Comercial 2447;2;2017-05-05;4781400;35420.812342162375;RJ;Duque de Caxias
96786817;Empresa Comercial 2448;2;2017-05-06;4711302;55297.54979449092;RJ;Duque de Caxias
84154764;Empresa Comercial 2450;2;2017-05-08;4781400;70459.30233398837;RJ;Duque de Caxias
95567156;Empresa Comercial 2451;2;2017-05-09;5611201;116627.30299108528;RJ;Niterói
70332191;Empresa Comercial 2452;2;2017-05-10;4711302;142308.72447199034;RJ;Niterói
11668321;Empresa Comercial 2455;2;2017-05-14;4781400;60171.11279599552;RJ;Rio de Janeiro
23296138;Empresa Comercial 2456;2;2017-05-15;4711302;25274.404455305998;RJ;Duque de Caxias
83263376;Empresa Comercial 2458;2;2017-05-17;5611201;290350.4174220704;RJ;Rio de Janeiro
35192630;Empresa Comercial 2460;2;2017-05-19;4781400;83407.39421230346;RJ;Rio de Janeiro
15418952;Empresa Comercial 2461;2;2017-05-20;5611201;108543.455145991;RJ;Rio de Janeiro
14264423;Empresa Comercial 2462;2;2017-05-21;5611201;119318.9215635579;RJ;Duque de Caxias
68638329;Empresa Comercial 2465;2;2017-05-25;4781400;196738.24021881347;RJ;Rio de Janeiro
92418648;Empresa Comercial 2466;2;2017-05-26;5611201;14596.163157497656;RJ;Duque de Caxias
41927921;Empresa Comercial 2467;2;2017-05-27;4781400;99748.15358620978;RJ;Duque de Caxias
33948053;Empresa Comercial 2468;2;2017-05-28;5611201;268752.59378212807;RJ;Duque de Caxias
94749483;Empresa Comercial 2469;2;2017-05-29;4711302;95007.3659245757;RJ;Duque de Caxias
61217069;Empresa Comercial 2471;2;2017-05-31;5611201;635294.594145057;RJ;Niterói
99381751;Empresa Comercial 2473;2;2017-06-02;4711302;226310.56873370608;RJ;Rio de Janeiro
30000738;Empresa Comercial 2474;2;2017-06-04;4711302;84529.71027989029;RJ;Niterói
75304697;Empresa Comercial 2475;2;2017-06-05;4711302;35472.78225544556;RJ;Duque de Caxias
85677302;Empresa Comercial 2478;2;2017-06-08;5611201;291942.1480165168;RJ;Rio de Janeiro
21872752;Empresa Comercial 2480;2;2017-06-10;5611201;66260.28377875796;RJ;Rio de Janeiro
46213515;Empresa Comercial 2481;2;2017-06-11;4781400;640460.3456658239;RJ;Rio de Janeiro
64445288;Empresa Comercial 2482;2;2017-06-12;5611201;115669.3004810446;RJ;Rio de Janeiro
64832046;Empresa Comercial 2483;2;2017-06-13;5611201;27744.77738755018;RJ;Rio de Janeiro
19625105;Empresa Comercial 2484;2;2017-06-15;4781400;42206.65501370152;RJ;Niterói
31654924;Empresa Comercial 2486;2;2017-06-17;4781400;11509.876654679843;RJ;Niterói
51434749;Empresa Comercial 2488;2;2017-06-19;4711302;86435.40596798784;RJ;Duque de Caxias
51835879;Empresa Comercial 2489;2;2017-06-20;4711302;231667.29481217396;RJ;Duque de Caxias
78374762;Empresa Comercial 2493;2;2017-06-24;5611201;139101.1352568659;RJ;Rio de Janeiro
61212060;Empresa Comercial 2496;2;2017-06-28;4781400;792534.490585023;RJ;Niterói
49501580;Empresa Comercial 2497;2;2017-06-29;4711302;261503.67434572848;RJ;Rio de Janeiro
70961537;Empresa Comercial 2499;2;2017-07-01;4711302;104462.94286199004;RJ;Duque de Caxias
38899868;Empresa Comercial 2500;2;2017-07-02;4711302;275298.71075078903;RJ;Niterói
32700314;Empresa Comercial 2502;2;2017-07-04;5611201;684322.0352064543;RJ;Duque de Caxias
35137138;Empresa Comercial 2504;2;2017-07-06;4781400;710210.4528053133;RJ;Duque de Caxias
70350924;Empresa Comercial 2505;2;2017-07-08;4781400;30427.31138938089;RJ;Duque de Caxias
57189674;Empresa Comercial 2507;2;2017-07-10;5611201;18984.512287405087;RJ;Rio de Janeiro
88127618;Empresa Comercial 2510;2;2017-07-13;5611201;292521.238150194;RJ;Niterói
62315765;Empresa Comercial 2512;2;2017-07-15;4711302;154570.53671734777;RJ;Duque de Caxias
20831890;Empresa Comercial 2513;2;2017-07-16;4781400;113221.66297715627;RJ;Niterói
15949852;Empresa Comercial 2514;2;2017-07-17;4781400;190012.45092667532;RJ;Duque de Caxias
10029725;Empresa Comercial 2515;2;2017-07-18;5611201;79349.55957509173;RJ;Niterói
73019115;Empresa Comercial 2516;2;2017-07-20;4781400;281118.8415921883;RJ;Duque de Caxias
58495982;Empresa Comercial 2517;2;2017-07-21;4781400;174603.7482879419;RJ;Niterói
19184536;Empresa Comercial 2518;2;2017-07-22;4781400;184502.26653446356;RJ;Niterói
26413806;Empresa Comercial 2520;2;2017-07-24;5611201;16486122.270108296;RJ;Niterói
29748999;Empresa Comercial 2521;2;2017-07-25;5611201;48555.799795031766;RJ;Niterói
50078991;Empresa Comercial 2522;2;2017-07-26;4711302;76983.28551025044;RJ;Duque de Caxias
37719138;Empresa Comercial 2526;2;2017-07-31;4711302;68788.80420235635;RJ;Niterói
30686655;Empresa Comercial 2527;2;2017-08-01;4781400;74145.92004847639;RJ;Niterói
15627745;Empresa Comercial 2529;2;2017-08-03;5611201;98646.83788278275;RJ;Niterói
71509503;Empresa Comercial 2531;2;2017-08-05;4711302;65691.65688899589;RJ;Duque de Caxias
21245869;Empresa Comercial 2532;2;2017-08-06;5611201;53583.447422625846;RJ;Niterói
12253722;Empresa Comercial 2533;2;2017-08-07;4711302;165044.68044837186;RJ;Niterói
11649729;Empresa Comercial 2534;2;2017-08-08;4781400;24147.848220497355;RJ;Niterói
59970088;Empresa Comercial 2535;2;2017-08-09;4781400;322133.0762976516;RJ;Rio de Janeiro
11116271;Empresa Comercial 2536;2;2017-08-10;4781400;231576.8256565732;RJ;Duque de Caxias
41978888;Empresa Comercial 2538;2;2017-08-13;4781400;182635.3042381165;RJ;Rio de Janeiro
32461013;Empresa Comercial 2539;2;2017-08-14;4711302;143434.21909715334;RJ;Niterói
28458857;Empresa Comercial 2540;2;2017-08-15;4781400;35599.52577726226;RJ;Niterói
57204953;Empresa Comercial 2541;2;2017-08-16;4711302;52866.31496395946;RJ;Duque de Caxias
27443381;Empresa Comercial 2542;2;2017-08-17;4781400;83887.46382725217;RJ;Niterói
96674443;Empresa Comercial 2543;2;2017-08-18;4711302;9260888.267194873;RJ;Duque de Caxias
57380429;Empresa Comercial 2544;2;2017-08-19;4711302;157716.71501801518;RJ;Rio de Janeiro
74341005;Empresa Comercial 2545;2;2017-08-20;4711302;118968.33804333513;RJ;Duque de Caxias
47264820;Empresa Comercial 2547;2;2017-08-23;4711302;217784.0467340204;RJ;Duque de Caxias
71983306;Empresa Comercial 2548;2;2017-08-24;4711302;149294.90475317655;RJ;Rio de Janeiro
36906511;Empresa Comercial 2549;2;2017-08-25;4781400;236962.48362165425;RJ;Rio de Janeiro
17089975;Empresa Comercial 2551;2;2017-08-27;4711302;324609.62960826675;RJ;Niterói
54564078;Empresa Comercial 2553;2;2017-08-29;4781400;264202.4043918052;RJ;Duque de Caxias
57719804;Empresa Comercial 2554;2;2017-08-30;5611201;123540.95573732269;RJ;Rio de Janeiro
88877827;Empresa Comercial 2555;2;2017-08-31;5611201;41969.16666723235;RJ;Rio de Janeiro
24263315;Empresa Comercial 2556;2;2017-09-01;5611201;122267.29602664518;RJ;Rio de Janeiro
58085527;Empresa Comercial 2557;2;2017-09-03;4711302;74570.23458773132;RJ;Duque de Caxias
65073945;Empresa Comercial 2558;2;2017-09-04;5611201;184350.6222293128;RJ;Duque de Caxias
80977316;Empresa Comercial 2559;2;2017-09-05;5611201;101880.52172732566;RJ;Rio de Janeiro
39171429;Empresa Comercial 2560;2;2017-09-06;4781400;276286.53841247555;RJ;Duque de Caxias
37366868;Empresa Comercial 2561;2;2017-09-07;4781400;175014.34285158917;RJ;Rio de Janeiro
23822356;Empresa Comercial 2564;2;2017-09-10;5611201;627635.013180587;RJ;Duque de Caxias
60435843;Empresa Comercial 2566;2;2017-09-12;4711302;238388.04430261668;RJ;Duque de Caxias
65608376;Empresa Comercial 2567;2;2017-09-13;5611201;65119.82746777587;RJ;Duque de Caxias
64432684;Empresa Comercial 2568;2;2017-09-15;4781400;120061.578510061;RJ;Rio de Janeiro
62496899;Empresa Comercial 2569;2;2017-09-16;5611201;27119.0246118984;RJ;Rio de Janeiro
53420892;Empresa Comercial 2570;2;2017-09-17;4781400;120983.1757237991;RJ;Niterói
84412557;Empresa Comercial 2571;2;2017-09-18;5611201;28654.16084654652;RJ;Rio de Janeiro
29992066;Empresa Comercial 2572;2;2017-09-19;4781400;125792.20251826131;RJ;Niterói
20108631;Empresa Comercial 2573;2;2017-09-20;4711302;161926.5507560064;RJ;Rio de Janeiro
38727993;Empresa Comercial 2576;2;2017-09-23;5611201;317702.3528246637;RJ;Niterói
76329075;Empresa Comercial 2577;2;2017-09-24;4711302;22238.10108737288;RJ;Duque de Caxias
51822973;Empresa Comercial 2578;2;2017-09-26;5611201;240340.0782273156;RJ;Duque de Caxias
86655127;Empresa Comercial 2579;2;2017-09-27;4711302;33085.86338856457;RJ;Rio de Janeiro
96835361;Empresa Comercial 2580;2;2017-09-28;5611201;10609.801428206643;RJ;Rio de Janeiro
34133277;Empresa Comercial 2581;2;2017-09-29;5611201;35790.86726564873;RJ;Niterói
46059026;Empresa Comercial 2582;2;2017-09-30;4711302;222253.0353256048;RJ;Niterói
95129374;Empresa Comercial 2583;2;2017-10-01;5611201;4145543.378867816;RJ;Rio de Janeiro
59351998;Empresa Comercial 2586;2;2017-10-04;4781400;8375.243792219062;RJ;Rio de Janeiro
72527341;Empresa Comercial 2587;2;2017-10-05;4711302;194194.53692606988;RJ;Rio de Janeiro
25663645;Empresa Comercial 2589;2;2017-10-08;4781400;238654.696512465;RJ;Duque de Caxias
66775993;Empresa Comercial 2590;2;2017-10-09;4781400;32606.915410261063;RJ;Niterói
96676453;Empresa Comercial 2591;2;2017-10-10;4781400;68570.26710853954;RJ;Duque de Caxias
41632286;Empresa Comercial 2592;2;2017-10-11;4711302;219864.20918643253;RJ;Niterói
84170047;Empresa Comercial 2594;2;2017-10-13;4781400;74647.1249022186;RJ;Duque de Caxias
97173138;Empresa Comercial 2595;2;2017-10-14;4781400;13513262.009932922;RJ;Niterói
21592111;Empresa Comercial 2596;2;2017-10-15;5611201;36754.942324809934;RJ;Niterói
77399862;Empresa Comercial 2597;2;2017-10-16;4711302;251899.5463961672;RJ;Duque de Caxias
81964784;Empresa Comercial 2598;2;2017-10-17;4711302;165719.9414289591;RJ;Rio de Janeiro
17997043;Empresa Comercial 2600;2;2017-10-20;4781400;59038.76648388599;RJ;Duque de Caxias
10181360;Empresa Comercial 2601;2;2017-10-21;5611201;26194.946888313578;RJ;Rio de Janeiro
96401499;Empresa Comercial 2603;2;2017-10-23;4781400;39157.21773568024;RJ;Rio de Janeiro
82641274;Empresa Comercial 2604;2;2017-10-24;4781400;159922.8199876431;RJ;Rio de Janeiro
81247150;Empresa Comercial 2605;2;2017-10-25;4711302;785590.3486611685;RJ;Niterói
73848248;Empresa Comercial 2606;2;2017-10-26;4781400;6812.278348109316;RJ;Duque de Caxias
88140533;Empresa Comercial 2607;2;2017-10-27;5611201;121779.55781887312;RJ;Duque de Caxias
85441964;Empresa Comercial 2608;2;2017-10-28;5611201;132880.04059253773;RJ;Rio de Janeiro
74416144;Empresa Comercial 2610;2;2017-10-31;4711302;110784.58414638213;RJ;Rio de Janeiro
63915845;Empresa Comercial 2611;2;2017-11-01;5611201;122691.18533947544;RJ;Duque de Caxias
58006403;Empresa Comercial 2612;2;2017-11-02;4781400;100700.24572111091;RJ;Duque de Caxias
28904815;Empresa Comercial 2613;2;2017-11-03;4711302;51981.63762316322;RJ;Rio de Janeiro
25697605;Empresa Comercial 2614;2;2017-11-04;4711302;13648.996220803298;RJ;Rio de Janeiro
47937226;Empresa Comercial 2615;2;2017-11-05;5611201;83804.03170083983;RJ;Duque de Caxias
50253576;Empresa Comercial 2616;2;2017-11-06;5611201;13103.73293806972;RJ;Duque de Caxias
65030361;Empresa Comercial 2617;2;2017-11-07;4711302;124940.4008114026;RJ;Rio de Janeiro
76298692;Empresa Comercial 2618;2;2017-11-08;4711302;60072.364581876034;RJ;Niterói
23099507;Empresa Comercial 2619;2;2017-11-09;4711302;119407.51895410288;RJ;Niterói
89394364;Empresa Comercial 2620;2;2017-11-11;4781400;26632.00163517297;RJ;Duque de Caxias
92450685;Empresa Comercial 2624;2;2017-11-15;5611201;68112.15792866418;RJ;Duque de Caxias
53682501;Empresa Comercial 2625;2;2017-11-16;5611201;147590.7064373391;RJ;Duque de Caxias
87647696;Empresa Comercial 2626;2;2017-11-17;4711302;20086.829451299876;RJ;Duque de Caxias
85057004;Empresa Comercial 2627;2;2017-11-18;4781400;70675.2712677475;RJ;Niterói
23654772;Empresa Comercial 2629;2;2017-11-20;5611201;375680.2605795356;RJ;Duque de Caxias
48560290;Empresa Comercial 2631;2;2017-11-23;4711302;135065.36178505555;RJ;Niterói
39168537;Empresa Comercial 2632;2;2017-11-24;5611201;115203.64559916206;RJ;Rio de Janeiro
62209619;Empresa Comercial 2634;2;2017-11-26;4711302;409183.7556835952;RJ;Duque de Caxias
98849481;Empresa Comercial 2635;2;2017-11-27;4711302;527671.1581961333;RJ;Duque de Caxias
71069572;Empresa Comercial 2636;2;2017-11-28;4711302;25094.674521493835;RJ;Duque de Caxias
