cnpj_basico;nome_fantasia;situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;capital_social;uf;municipio;arrecadacao_media_setor;capital_medio_setor;feature_desvio_capital;feature_idade_anos;score_risco_fiscal;classificacao_risco
23763700;Empresa Comercial 3319;2;2019-12-17;4781400;181644.6825900124;RJ;Duque de Caxias;80000;150000;1.2109645506000828;6.496919917864476;8.2528231864883;Baixo
56977874;Empresa Comercial 556;2;2011-09-02;4711302;34739.18866000513;RJ;Niterói;500000;2000000;0.0173695943300025;14.78713210130048;8.219798059953698;Baixo
33020885;Empresa Comercial 595;2;2011-10-15;4781400;139300.07937934768;RJ;Duque de Caxias;80000;150000;0.9286671958623178;14.6694045174538;8.218428076276819;Baixo
87782638;Empresa Comercial 1053;2;2013-02-27;4781400;193737.9598823026;RJ;Rio de Janeiro;80000;150000;1.291586399215351;13.297741273100616;8.217746928227088;Baixo
33216267;Empresa Comercial 4042;2;2022-02-16;4711302;158619.6750142027;RJ;Duque de Caxias;500000;2000000;0.0793098375071013;4.328542094455853;8.207682209225919;Baixo
87566143;Empresa Comercial 3980;2;2021-12-10;4711302;34049.91601951224;RJ;Niterói;500000;2000000;0.0170249580097561;4.514715947980835;8.204415189177638;Baixo
80560220;Empresa Comercial 324;2;2010-12-22;4711302;73513.8814499771;RJ;Rio de Janeiro;500000;2000000;0.0367569407249885;15.482546201232031;8.204350833198514;Baixo
27686927;Empresa Comercial 2291;2;2016-11-15;4781400;257711.5029108209;RJ;Rio de Janeiro;80000;150000;1.7180766860721397;9.582477754962357;8.20003490302742;Baixo
28589321;Empresa Comercial 3896;2;2021-09-09;5611201;80002.77242494162;RJ;Rio de Janeiro;45000;90000;0.8889196936104624;4.766598220396989;8.197301748643016;Baixo
76128719;Empresa Comercial 3754;2;2021-04-06;5611201;93090.96904217143;RJ;Niterói;45000;90000;1.0343441004685714;5.193702943189596;8.182448215234928;Baixo
29164528;Empresa Comercial 620;2;2011-11-11;4781400;22935.4585739958;RJ;Duque de Caxias;80000;150000;0.152903057159972;14.595482546201232;8.17744171708863;Baixo
26618153;Empresa Comercial 801;2;2012-05-27;5611201;107123.18740337066;RJ;Duque de Caxias;45000;90000;1.1902576378152294;14.053388090349076;8.172552324938998;Baixo
42686304;Empresa Comercial 910;2;2012-09-24;4781400;180270.209433744;RJ;Rio de Janeiro;80000;150000;1.20180139622496;13.724845995893224;8.161977358841877;Baixo
15723601;Empresa Comercial 800;2;2012-05-26;4711302;21962.808447006035;RJ;Rio de Janeiro;500000;2000000;0.010981404223503;14.056125941136209;8.160270100568923;Baixo
79996621;Empresa Comercial 3993;2;2021-12-24;4781400;160553.03683129372;RJ;Duque de Caxias;80000;150000;1.0703535788752914;4.476386036960986;8.15381385530296;Baixo
96966281;Empresa Comercial 685;2;2012-01-21;4781400;175943.752225303;RJ;Rio de Janeiro;80000;150000;1.1729583481686867;14.401095140314853;8.15008317223639;Baixo
68406092;Empresa Comercial 4244;2;2022-09-25;4711302;77555.00114979381;RJ;Niterói;500000;2000000;0.0387775005748969;3.7234770704996576;8.143354898857602;Baixo
41676806;Empresa Comercial 3898;2;2021-09-11;4781400;132183.51949637715;RJ;Niterói;80000;150000;0.881223463309181;4.761122518822724;8.142921437317375;Baixo
22762750;Empresa Comercial 3489;2;2020-06-20;4711302;22605.369731239207;RJ;Duque de Caxias;500000;2000000;0.0113026848656196;5.987679671457905;8.12909234093928;Baixo
21953070;Empresa Comercial 3376;2;2020-02-17;4711302;229449.17260960577;RJ;Niterói;500000;2000000;0.1147245863048028;6.327173169062286;8.116922091093082;Baixo
37329173;Empresa Comercial 4301;2;2022-11-27;4781400;97216.2346219531;RJ;Niterói;80000;150000;0.6481082308130207;3.5509924709103355;8.108615831876708;Baixo
83658410;Empresa Comercial 778;2;2012-05-02;4711302;16751.79300339396;RJ;Rio de Janeiro;500000;2000000;0.0083758965016969;14.121834360027378;8.099040767809107;Baixo
32470291;Empresa Comercial 1443;2;2014-05-01;4711302;274596.1781901802;RJ;Rio de Janeiro;500000;2000000;0.1372980890950901;12.125941136208075;8.098810492533026;Baixo
10460796;Empresa Comercial 3004;2;2019-01-05;4711302;9058.383572682274;RJ;Rio de Janeiro;500000;2000000;0.0045291917863411;7.444216290212183;8.097097501482475;Baixo
33508102;Empresa Comercial 292;2;2010-11-16;4711302;95040.36595449272;RJ;Niterói;500000;2000000;0.0475201829772463;15.58110882956879;8.08751762675458;Baixo
24509187;Empresa Comercial 601;2;2011-10-21;4781400;29517.81338969;RJ;Niterói;80000;150000;0.1967854225979333;14.652977412731008;8.073640535794768;Baixo
75408693;Empresa Comercial 4058;2;2022-03-05;5611201;57969.36534804144;RJ;Duque de Caxias;45000;90000;0.6441040594226827;4.281998631074607;8.067593389172;Baixo
68245345;Empresa Comercial 307;2;2010-12-03;4781400;84457.2776762236;RJ;Duque de Caxias;80000;150000;0.5630485178414907;15.534565366187543;8.06591033091043;Baixo
70303470;Empresa Comercial 3448;2;2020-05-06;4711302;209551.3784338516;RJ;Niterói;500000;2000000;0.1047756892169258;6.11088295687885;8.065738422611302;Baixo
35139317;Empresa Comercial 4046;2;2022-02-20;4711302;37055.309023154565;RJ;Duque de Caxias;500000;2000000;0.0185276545115772;4.317590691307323;8.036298074305659;Baixo
89357216;Empresa Comercial 875;2;2012-08-16;5611201;109956.43432446611;RJ;Niterói;45000;90000;1.2217381591607346;13.831622176591376;8.030398422845519;Baixo
49982531;Empresa Comercial 3512;2;2020-07-15;4711302;178693.4273026546;RJ;Duque de Caxias;500000;2000000;0.0893467136513273;5.919233401779603;8.026912575458534;Baixo
62866880;Empresa Comercial 3617;2;2020-11-07;4711302;20701.242431941093;RJ;Duque de Caxias;500000;2000000;0.0103506212159705;5.604380561259411;8.024674338458059;Baixo
94143761;Empresa Comercial 2109;2;2016-04-30;4781400;256707.54917375205;RJ;Niterói;80000;150000;1.711383661158347;10.127310061601642;8.021849329745923;Baixo
42833108;Empresa Comercial 2108;2;2016-04-28;4781400;255650.9284090807;RJ;Duque de Caxias;80000;150000;1.704339522727205;10.132785763175908;8.021849329745923;Baixo
69844250;Empresa Comercial 1552;2;2014-08-28;5611201;159420.38795726135;RJ;Niterói;45000;90000;1.7713376439695705;11.800136892539356;8.015810778343047;Baixo
14854042;Empresa Comercial 3059;2;2019-03-07;5611201;110155.43493665816;RJ;Rio de Janeiro;45000;90000;1.2239492770739795;7.277207392197125;8.007962436994443;Baixo
73362116;Empresa Comercial 449;2;2011-05-08;4781400;49506.72758859676;RJ;Niterói;80000;150000;0.3300448505906451;15.107460643394935;8.006301895547596;Baixo
26934380;Empresa Comercial 515;2;2011-07-19;5611201;52207.63840036184;RJ;Rio de Janeiro;45000;90000;0.5800848711151315;14.910335386721425;7.994717535214391;Baixo
72867959;Empresa Comercial 898;2;2012-09-11;4711302;22526.71928791036;RJ;Duque de Caxias;500000;2000000;0.0112633596439551;13.760438056125942;7.989084905243072;Baixo
21074355;Empresa Comercial 2965;2;2018-11-24;4711302;7551.000068296281;RJ;Rio de Janeiro;500000;2000000;0.0037755000341481;7.559206023271732;7.987381409273986;Baixo
32636262;Empresa Comercial 2188;2;2016-07-25;5611201;170215.6949477926;RJ;Duque de Caxias;45000;90000;1.8912854994199175;9.891854893908285;7.978518767077347;Baixo
94504547;Empresa Comercial 288;2;2010-11-12;4711302;105872.593325466;RJ;Niterói;500000;2000000;0.052936296662733;15.592060232717316;7.97813002212081;Baixo
28130254;Empresa Comercial 763;2;2012-04-16;5611201;99685.2264687846;RJ;Rio de Janeiro;45000;90000;1.10761362743094;14.165639972621491;7.976146406193029;Baixo
62934615;Empresa Comercial 1155;2;2013-06-19;4781400;200753.69630919685;RJ;Rio de Janeiro;80000;150000;1.3383579753946455;12.99110198494182;7.976137020587037;Baixo
10734275;Empresa Comercial 3682;2;2021-01-17;4781400;159394.5185532171;RJ;Duque de Caxias;80000;150000;1.062630123688114;5.409993155373032;7.973987559876694;Baixo
43766262;Empresa Comercial 2060;2;2016-03-07;4781400;273006.363560667;RJ;Niterói;80000;150000;1.82004242373778;10.275154004106776;7.970941463422188;Baixo
45935918;Empresa Comercial 3358;2;2020-01-28;5611201;109233.2904080106;RJ;Niterói;45000;90000;1.213703226755673;6.381930184804928;7.940771458068641;Baixo
52635177;Empresa Comercial 3778;2;2021-05-03;4781400;119826.96937596092;RJ;Duque de Caxias;80000;150000;0.7988464625064061;5.119780971937029;7.936437326773593;Baixo
55718843;Empresa Comercial 658;2;2011-12-23;4781400;13391.95141750464;RJ;Niterói;80000;150000;0.0892796761166976;14.480492813141684;7.933462402754721;Baixo
27456057;Empresa Comercial 2719;2;2018-02-27;5611201;138773.89232963882;RJ;Niterói;45000;90000;1.5419321369959869;8.2984257357974;7.929468421439867;Baixo
50216746;Empresa Comercial 3779;2;2021-05-04;5611201;97246.4671891718;RJ;Rio de Janeiro;45000;90000;1.0805163021019089;5.117043121149897;7.921678571723034;Baixo
65860631;Empresa Comercial 653;2;2011-12-17;5611201;33967.74100097512;RJ;Niterói;45000;90000;0.3774193444552791;14.496919917864476;7.918074296690092;Baixo
23081782;Empresa Comercial 782;2;2012-05-06;4781400;169629.3267784844;RJ;Rio de Janeiro;80000;150000;1.1308621785232291;14.11088295687885;7.916826150993206;Baixo
22138391;Empresa Comercial 936;2;2012-10-22;5611201;71958.41623068199;RJ;Duque de Caxias;45000;90000;0.7995379581186888;13.648186173853524;7.916717697673448;Baixo
21551409;Empresa Comercial 2682;2;2018-01-17;4711302;7555.651321076808;RJ;Duque de Caxias;500000;2000000;0.0037778256605384;8.410677618069816;7.916075843611726;Baixo
66418580;Empresa Comercial 4278;2;2022-11-01;4781400;86769.25204057954;RJ;Niterói;80000;150000;0.5784616802705302;3.62217659137577;7.910363809076182;Baixo
91248172;Empresa Comercial 3039;2;2019-02-13;4711302;225927.33366357232;RJ;Duque de Caxias;500000;2000000;0.1129636668317861;7.337440109514032;7.900663932176489;Baixo
53440658;Empresa Comercial 2077;2;2016-03-26;5611201;172646.51575753232;RJ;Rio de Janeiro;45000;90000;1.918294619528137;10.223134839151266;7.893111138007858;Baixo
55388538;Empresa Comercial 742;2;2012-03-24;5611201;81772.76098808991;RJ;Niterói;45000;90000;0.908586233200999;14.22861054072553;7.891213699008103;Baixo
74447435;Empresa Comercial 378;2;2011-02-19;4711302;65141.27922872125;RJ;Niterói;500000;2000000;0.0325706396143606;15.321013004791238;7.8890597281231045;Baixo
41981908;Empresa Comercial 3287;2;2019-11-11;4781400;7024.320475034056;RJ;Niterói;80000;150000;0.0468288031668937;6.595482546201232;7.888721099084206;Baixo
86423687;Empresa Comercial 3757;2;2021-04-09;4711302;30786.73640862325;RJ;Duque de Caxias;500000;2000000;0.0153933682043116;5.1854893908282;7.880104361874474;Baixo
28380186;Empresa Comercial 3919;2;2021-10-04;4711302;39957.46946560692;RJ;Niterói;500000;2000000;0.0199787347328034;4.698151950718686;7.878403495822351;Baixo
88147796;Empresa Comercial 3925;2;2021-10-11;4781400;105866.31529348348;RJ;Rio de Janeiro;80000;150000;0.7057754352898898;4.678986995208761;7.874979683683259;Baixo
83190814;Empresa Comercial 642;2;2011-12-05;4781400;138244.31846598996;RJ;Niterói;80000;150000;0.9216287897732665;14.52977412731006;7.869748205206461;Baixo
49678201;Empresa Comercial 1346;2;2014-01-14;4781400;211597.70790809745;RJ;Duque de Caxias;80000;150000;1.410651386053983;12.41889117043121;7.857800564755069;Baixo
14036405;Empresa Comercial 4064;2;2022-03-12;4711302;38069.8179081182;RJ;Niterói;500000;2000000;0.0190349089540591;4.262833675564682;7.8495104746556965;Baixo
74384099;Empresa Comercial 3572;2;2020-09-19;5611201;9908.919151272694;RJ;Rio de Janeiro;45000;90000;0.1100991016808077;5.738535249828884;7.845763547151419;Baixo
17089975;Empresa Comercial 2551;2;2017-08-27;4711302;324609.62960826675;RJ;Niterói;500000;2000000;0.1623048148041334;8.802190280629706;7.843046904454787;Baixo
30814992;Empresa Comercial 668;2;2012-01-03;4781400;147509.45247444487;RJ;Rio de Janeiro;80000;150000;0.9833963498296324;14.45037645448323;7.841799554589379;Baixo
22920739;Empresa Comercial 1035;2;2013-02-08;4781400;170510.30793815097;RJ;Niterói;80000;150000;1.13673538625434;13.349760438056126;7.841208867381999;Baixo
86106218;Empresa Comercial 1172;2;2013-07-08;4781400;206285.73736767448;RJ;Duque de Caxias;80000;150000;1.37523824911783;12.93908281998631;7.83185967293506;Baixo
50735911;Empresa Comercial 4005;2;2022-01-06;4711302;160543.68039897556;RJ;Duque de Caxias;500000;2000000;0.0802718401994877;4.440793976728268;7.824548004932308;Baixo
73218224;Empresa Comercial 3976;2;2021-12-05;4781400;132259.40815836267;RJ;Duque de Caxias;80000;150000;0.8817293877224178;4.528405201916495;7.818939091512922;Baixo
87055613;Empresa Comercial 3965;2;2021-11-23;5611201;72557.67083698894;RJ;Niterói;45000;90000;0.8061963426332104;4.561259411362081;7.818044764888931;Baixo
64564054;Empresa Comercial 574;2;2011-09-22;4781400;21308.12234578793;RJ;Niterói;80000;150000;0.1420541489719195;14.732375085557836;7.814368866964683;Baixo
27278806;Empresa Comercial 3573;2;2020-09-20;4781400;149712.82028112464;RJ;Rio de Janeiro;80000;150000;0.9980854685408308;5.735797399041752;7.814016746811914;Baixo
61048404;Empresa Comercial 1245;2;2013-09-26;4711302;273334.76264745306;RJ;Niterói;500000;2000000;0.1366673813237265;12.720054757015742;7.811038896645961;Baixo
11635156;Empresa Comercial 696;2;2012-02-02;4781400;33738.86722868764;RJ;Rio de Janeiro;80000;150000;0.2249257815245842;14.368240930869268;7.8079439027200825;Baixo
67647084;Empresa Comercial 842;2;2012-07-11;5611201;13742.116957587452;RJ;Duque de Caxias;45000;90000;0.1526901884176383;13.930184804928132;7.80256538558014;Baixo
43015348;Empresa Comercial 3455;2;2020-05-14;5611201;106336.92076514605;RJ;Niterói;45000;90000;1.1815213418349562;6.0889801505817935;7.802516719741126;Baixo
18357956;Empresa Comercial 1039;2;2013-02-12;4781400;164110.58284240132;RJ;Rio de Janeiro;80000;150000;1.0940705522826757;13.338809034907598;7.799235717351449;Baixo
21199747;Empresa Comercial 3745;2;2021-03-27;4781400;133866.04691593006;RJ;Niterói;80000;150000;0.8924403127728671;5.221081451060917;7.7865896516223;Baixo
98028615;Empresa Comercial 3654;2;2020-12-18;4781400;10798.174298215392;RJ;Niterói;80000;150000;0.0719878286547692;5.492128678986996;7.780924109022824;Baixo
64134634;Empresa Comercial 2810;2;2018-06-07;4711302;253265.199928839;RJ;Rio de Janeiro;500000;2000000;0.1266325999644195;8.02464065708419;7.774724426883084;Baixo
38398068;Empresa Comercial 2924;2;2018-10-10;4781400;179903.65855286864;RJ;Duque de Caxias;80000;150000;1.1993577236857909;7.682409308692677;7.756129285496838;Baixo
28895649;Empresa Comercial 3421;2;2020-04-06;4711302;13795.070046408166;RJ;Niterói;500000;2000000;0.006897535023204;6.193018480492813;7.74998631263395;Baixo
29482215;Empresa Comercial 1304;2;2013-11-29;4711302;6091.828208086383;RJ;Duque de Caxias;500000;2000000;0.0030459141040431;12.544832306639288;7.746408395593363;Baixo
22155863;Empresa Comercial 2704;2;2018-02-11;4781400;201711.47722567825;RJ;Duque de Caxias;80000;150000;1.3447431815045217;8.342231348391513;7.744009843114519;Baixo
21918529;Empresa Comercial 3957;2;2021-11-15;4711302;152020.20810085704;RJ;Rio de Janeiro;500000;2000000;0.0760101040504285;4.583162217659138;7.742969261154176;Baixo
96756654;Empresa Comercial 3555;2;2020-08-31;4781400;8956.147163167345;RJ;Niterói;80000;150000;0.0597076477544489;5.790554414784395;7.742189662978838;Baixo
23321008;Empresa Comercial 4147;2;2022-06-11;4781400;59096.763401300654;RJ;Duque de Caxias;80000;150000;0.3939784226753376;4.01368925393566;7.741496066988329;Baixo
33683333;Empresa Comercial 2210;2;2016-08-18;5611201;164009.07632868236;RJ;Duque de Caxias;45000;90000;1.822323070318693;9.826146475017111;7.738952625501794;Baixo
41657524;Empresa Comercial 713;2;2012-02-21;5611201;103467.44099193192;RJ;Niterói;45000;90000;1.149638233243688;14.316221765913758;7.736261930366906;Baixo
71957160;Empresa Comercial 4175;2;2022-07-12;4781400;77075.4297936292;RJ;Duque de Caxias;80000;150000;0.5138361986241946;3.928815879534565;7.735856916547313;Baixo
24793752;Empresa Comercial 3676;2;2021-01-11;5611201;20253.375551463338;RJ;Rio de Janeiro;45000;90000;0.2250375061273704;5.426420260095825;7.73563810489255;Baixo
17726890;Empresa Comercial 1037;2;2013-02-10;4781400;147576.9899003148;RJ;Rio de Janeiro;80000;150000;0.983846599335432;13.344284736481862;7.723950928601719;Baixo
53682501;Empresa Comercial 2625;2;2017-11-16;5611201;147590.7064373391;RJ;Duque de Caxias;45000;90000;1.6398967381926568;8.580424366872005;7.719640978698072;Baixo
24689949;Empresa Comercial 2990;2;2018-12-21;4711302;20827.96053965426;RJ;Niterói;500000;2000000;0.0104139802698271;7.485284052019165;7.718162759837066;Baixo
10019675;Empresa Comercial 2664;2;2017-12-29;4711302;8801.533026411862;RJ;Duque de Caxias;500000;2000000;0.0044007665132059;8.462696783025326;7.715175633736604;Baixo
37995739;Empresa Comercial 3621;2;2020-11-11;5611201;7987.514098631424;RJ;Duque de Caxias;45000;90000;0.0887501566514602;5.593429158110883;7.687395763578975;Baixo
57799289;Empresa Comercial 3494;2;2020-06-25;4781400;9853.957704653045;RJ;Duque de Caxias;80000;150000;0.0656930513643536;5.973990417522245;7.683509727376392;Baixo
91052418;Empresa Comercial 736;2;2012-03-17;4781400;33590.00488674414;RJ;Duque de Caxias;80000;150000;0.2239333659116275;14.247775496235455;7.670943666181884;Baixo
99067457;Empresa Comercial 3133;2;2019-05-27;4711302;270721.21812107734;RJ;Niterói;500000;2000000;0.1353606090605386;7.055441478439425;7.667070217940686;Baixo
70138668;Empresa Comercial 3574;2;2020-09-21;5611201;13547.586186904098;RJ;Rio de Janeiro;45000;90000;0.1505287354100455;5.73305954825462;7.665836059182607;Baixo
34147347;Empresa Comercial 3820;2;2021-06-18;5611201;83686.22735236734;RJ;Niterói;45000;90000;0.9298469705818592;4.993839835728953;7.658852235263957;Baixo
76277348;Empresa Comercial 4023;2;2022-01-26;4711302;57876.17955703368;RJ;Rio de Janeiro;500000;2000000;0.0289380897785168;4.386036960985626;7.658485890707045;Baixo
27864557;Empresa Comercial 720;2;2012-02-28;4781400;20996.04311888448;RJ;Rio de Janeiro;80000;150000;0.1399736207925632;14.297056810403832;7.653983727878677;Baixo
52537345;Empresa Comercial 2316;2;2016-12-12;4781400;246287.8319076601;RJ;Rio de Janeiro;80000;150000;1.6419188793844006;9.508555783709788;7.653801707719865;Baixo
61913068;Empresa Comercial 3279;2;2019-11-03;4711302;11204.497000976558;RJ;Duque de Caxias;500000;2000000;0.0056022485004882;6.617385352498289;7.640362138514667;Baixo
79623583;Empresa Comercial 4156;2;2022-06-21;4711302;84594.19796705703;RJ;Niterói;500000;2000000;0.0422970989835285;3.98631074606434;7.635612716273532;Baixo
15666912;Empresa Comercial 4293;2;2022-11-18;4781400;68504.07132641293;RJ;Rio de Janeiro;80000;150000;0.4566938088427528;3.575633127994524;7.631522108619338;Baixo
46755905;Empresa Comercial 3755;2;2021-04-07;4711302;34194.932850287216;RJ;Duque de Caxias;500000;2000000;0.0170974664251436;5.190965092402464;7.622406470606801;Baixo
76006681;Empresa Comercial 2692;2;2018-01-28;5611201;120875.13362348068;RJ;Duque de Caxias;45000;90000;1.3430570402608963;8.380561259411362;7.620180518526554;Baixo
94629168;Empresa Comercial 4088;2;2022-04-07;4781400;54365.19128430405;RJ;Niterói;80000;150000;0.3624346085620269;4.191649555099247;7.619317243764156;Baixo
15318331;Empresa Comercial 3693;2;2021-01-29;5611201;67679.57464504246;RJ;Rio de Janeiro;45000;90000;0.7519952738338052;5.377138945927447;7.616591665617312;Baixo
49138695;Empresa Comercial 903;2;2012-09-16;5611201;73464.02696365504;RJ;Duque de Caxias;45000;90000;0.8162669662628338;13.74674880219028;7.605816598970305;Baixo
62044151;Empresa Comercial 945;2;2012-11-01;5611201;88711.93392382657;RJ;Duque de Caxias;45000;90000;0.985688154709184;13.620807665982204;7.590520374922061;Baixo
40999906;Empresa Comercial 3554;2;2020-08-30;4711302;28199.42014124756;RJ;Niterói;500000;2000000;0.0140997100706237;5.793292265571527;7.587826322673219;Baixo
15994376;Empresa Comercial 3006;2;2019-01-08;4711302;13912.07674589774;RJ;Duque de Caxias;500000;2000000;0.0069560383729488;7.436002737850787;7.5779619799136615;Baixo
10225391;Empresa Comercial 3858;2;2021-07-29;4711302;62749.93366522347;RJ;Niterói;500000;2000000;0.0313749668326117;4.8815879534565365;7.571605360925105;Baixo
71684647;Empresa Comercial 3438;2;2020-04-25;4711302;19682.434632478857;RJ;Rio de Janeiro;500000;2000000;0.0098412173162394;6.140999315537303;7.5674441219817705;Baixo
75377052;Empresa Comercial 768;2;2012-04-21;5611201;81798.76582873848;RJ;Rio de Janeiro;45000;90000;0.908875175874872;14.151950718685832;7.56558963822811;Baixo
42648168;Empresa Comercial 2971;2;2018-11-30;4711302;9420.485820271337;RJ;Duque de Caxias;500000;2000000;0.0047102429101356;7.542778918548939;7.555032885198298;Baixo
46869124;Empresa Comercial 689;2;2012-01-26;4781400;122362.75636373028;RJ;Duque de Caxias;80000;150000;0.8157517090915352;14.387405886379192;7.5531327745432915;Baixo
58356322;Empresa Comercial 1368;2;2014-02-08;4781400;214675.7775848657;RJ;Niterói;80000;150000;1.4311718505657711;12.350444900752908;7.55302708583081;Baixo
22831595;Empresa Comercial 606;2;2011-10-27;4781400;49940.67787520121;RJ;Niterói;80000;150000;0.3329378525013414;14.636550308008214;7.533078893470202;Baixo
40354781;Empresa Comercial 881;2;2012-08-23;4711302;14672.67529617995;RJ;Duque de Caxias;500000;2000000;0.0073363376480899;13.81245722108145;7.530125248967689;Baixo
99775198;Empresa Comercial 4016;2;2022-01-18;5611201;44190.13679847476;RJ;Rio de Janeiro;45000;90000;0.4910015199830529;4.407939767282683;7.516979937782809;Baixo
28392993;Empresa Comercial 2277;2;2016-10-31;4781400;219381.53470107017;RJ;Rio de Janeiro;80000;150000;1.4625435646738012;9.623545516769337;7.511626992427589;Baixo
14345760;Empresa Comercial 702;2;2012-02-09;5611201;103392.48682758358;RJ;Duque de Caxias;45000;90000;1.148805409195373;14.349075975359344;7.502545742193134;Baixo
32826747;Empresa Comercial 3304;2;2019-11-30;4781400;178015.26732047228;RJ;Duque de Caxias;80000;150000;1.1867684488031485;6.543463381245722;7.500855773225135;Baixo
18182535;Empresa Comercial 3482;2;2020-06-12;4781400;166897.63398206254;RJ;Duque de Caxias;80000;150000;1.1126508932137502;6.009582477754963;7.4972166773561;Baixo
25663645;Empresa Comercial 2589;2;2017-10-08;4781400;238654.696512465;RJ;Duque de Caxias;80000;150000;1.5910313100831;8.687200547570157;7.496239981245356;Baixo
46566791;Empresa Comercial 2978;2;2018-12-08;4711302;9260.74208674458;RJ;Duque de Caxias;500000;2000000;0.0046303710433722;7.520876112251882;7.495716105260852;Baixo
80009467;Empresa Comercial 415;2;2011-03-31;4781400;63147.97188410193;RJ;Duque de Caxias;80000;150000;0.4209864792273461;15.211498973305956;7.490311593933619;Baixo
96578874;Empresa Comercial 3628;2;2020-11-19;5611201;16087.786142430532;RJ;Niterói;45000;90000;0.1787531793603392;5.5715263518138265;7.4843361711180005;Baixo
91079560;Empresa Comercial 3420;2;2020-04-05;4711302;18572.30747572334;RJ;Niterói;500000;2000000;0.0092861537378616;6.195756331279945;7.483469782938979;Baixo
88774891;Empresa Comercial 1873;2;2015-08-15;4781400;220469.33517208343;RJ;Duque de Caxias;80000;150000;1.4697955678138896;10.836413415468858;7.481211389358755;Baixo
45210753;Empresa Comercial 2734;2;2018-03-15;4711302;249258.6699771585;RJ;Rio de Janeiro;500000;2000000;0.1246293349885792;8.254620123203285;7.47834592115354;Baixo
72451660;Empresa Comercial 3430;2;2020-04-16;4711302;25965.09726544104;RJ;Duque de Caxias;500000;2000000;0.0129825486327205;6.165639972621492;7.474685110823409;Baixo
92959736;Empresa Comercial 2857;2;2018-07-28;4711302;234810.69621805445;RJ;Niterói;500000;2000000;0.1174053481090272;7.885010266940451;7.473541885801282;Baixo
46185155;Empresa Comercial 2756;2;2018-04-09;4781400;201330.0213462313;RJ;Rio de Janeiro;80000;150000;1.3422001423082088;8.186173853524982;7.472920105325942;Baixo
26434343;Empresa Comercial 584;2;2011-10-02;4781400;47320.05052807374;RJ;Rio de Janeiro;80000;150000;0.3154670035204916;14.704996577686517;7.452037490630459;Baixo
27066318;Empresa Comercial 1801;2;2015-05-28;5611201;141225.6415564246;RJ;Niterói;45000;90000;1.5691737950713849;11.052703627652292;7.450589540820019;Baixo
20528294;Empresa Comercial 1541;2;2014-08-16;4781400;214044.0096600791;RJ;Rio de Janeiro;80000;150000;1.4269600644005271;11.83299110198494;7.450426786254116;Baixo
64441451;Empresa Comercial 3041;2;2019-02-15;4711302;9180.496966936596;RJ;Niterói;500000;2000000;0.0045902484834682;7.331964407939767;7.4457766840525075;Baixo
14739400;Empresa Comercial 3568;2;2020-09-14;5611201;76388.92915919481;RJ;Niterói;45000;90000;0.848765879546609;5.752224503764545;7.439414413375134;Baixo
31900146;Empresa Comercial 1352;2;2014-01-21;5611201;133784.4553539412;RJ;Niterói;45000;90000;1.4864939483771242;12.399726214921287;7.435143756251062;Baixo
95111891;Empresa Comercial 1744;2;2015-03-27;4781400;205619.62078287496;RJ;Duque de Caxias;80000;150000;1.3707974718858331;11.222450376454484;7.434045906534193;Baixo
20679744;Empresa Comercial 4143;2;2022-06-06;4781400;95308.0202078374;RJ;Niterói;80000;150000;0.6353868013855827;4.027378507871321;7.431257260885394;Baixo
40235640;Empresa Comercial 3736;2;2021-03-17;5611201;58304.27346649481;RJ;Niterói;45000;90000;0.6478252607388312;5.248459958932238;7.430777372329834;Baixo
33195170;Empresa Comercial 2927;2;2018-10-13;4711302;18115.66923811041;RJ;Rio de Janeiro;500000;2000000;0.0090578346190552;7.67419575633128;7.430407856175069;Baixo
57230658;Empresa Comercial 1844;2;2015-07-14;4711302;301676.42867224856;RJ;Duque de Caxias;500000;2000000;0.1508382143361242;10.924024640657084;7.423988729229459;Baixo
35329097;Empresa Comercial 716;2;2012-02-24;4781400;139652.1475986959;RJ;Rio de Janeiro;80000;150000;0.9310143173246396;14.30800821355236;7.417699076656192;Baixo
95180395;Empresa Comercial 3584;2;2020-10-02;5611201;62996.07462161322;RJ;Niterói;45000;90000;0.6999563846845913;5.702943189596167;7.416458060329212;Baixo
86415031;Empresa Comercial 829;2;2012-06-27;5611201;88940.37562754336;RJ;Duque de Caxias;45000;90000;0.9882263958615928;13.96851471594798;7.403557318026244;Baixo
59223966;Empresa Comercial 2275;2;2016-10-28;4711302;316774.6590125684;RJ;Rio de Janeiro;500000;2000000;0.1583873295062842;9.631759069130732;7.402406182943311;Baixo
54696953;Empresa Comercial 3615;2;2020-11-05;4781400;17198.47847454907;RJ;Duque de Caxias;80000;150000;0.1146565231636604;5.6098562628336754;7.40049833524965;Baixo
45004423;Empresa Comercial 3760;2;2021-04-13;5611201;56670.09272263787;RJ;Rio de Janeiro;45000;90000;0.6296676969181986;5.174537987679671;7.396561664901813;Baixo
63509641;Empresa Comercial 1011;2;2013-01-12;5611201;78461.87016839646;RJ;Rio de Janeiro;45000;90000;0.8717985574266274;13.423682409308691;7.394707476764195;Baixo
47342772;Empresa Comercial 565;2;2011-09-12;5611201;51433.59732869947;RJ;Duque de Caxias;45000;90000;0.5714844147633275;14.759753593429158;7.386161655114199;Baixo
